track_uri,track_name,track_pop,track_genre,artist_name,artist_pop,artist_followers,artist_genres,album,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_uri,album_uri
2tshfSpT1vLHlMZ88btPOj,Wanting and Waiting,53,hard-rock,The Black Crowes,59,752243,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'hard rock', 'heartland rock', 'jam band', 'rock', 'southern rock']",Wanting and Waiting,0.493,0.921,7,1,-3.063,0.0333,0.000118,0.000179,0.159,0.449,117.531,255560,4,5krkohEVJYw0qoB5VWwxaC,spotify:album:7nNsP5Tgq1bsQDXBOXVzhw
4OiL5M05HmrnBk1AOdHNe0,Wanting and Waiting,52,hard-rock,The Black Crowes,59,752243,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'hard rock', 'heartland rock', 'jam band', 'rock', 'southern rock']",Happiness Bastards,0.493,0.921,7,1,-3.063,0.0333,0.000118,0.000179,0.159,0.449,117.531,255560,4,5krkohEVJYw0qoB5VWwxaC,spotify:album:2P9mQHy3lFG8OhPKqg3XeX
4CfSXCf9plsLsarC2iLsIH,Rats and Clowns,52,hard-rock,The Black Crowes,59,752243,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'hard rock', 'heartland rock', 'jam band', 'rock', 'southern rock']",Happiness Bastards,0.453,0.929,2,1,-3.339,0.0439,0.000421,0.0114,0.18,0.45,138.658,213640,4,5krkohEVJYw0qoB5VWwxaC,spotify:album:2P9mQHy3lFG8OhPKqg3XeX
1qX3Aw57OCHcrEoB35nDfr,The Serpent and the King,58,hard-rock,Judas Priest,65,3991906,"['album rock', 'alternative metal', 'birmingham metal', 'glam metal', 'hard rock', 'metal', 'rock']",Invincible Shield (Deluxe Edition),0.571,0.967,10,0,-5.033,0.103,7.76e-05,0.613,0.11,0.442,110.004,259748,4,2tRsMl4eGxwoNabM08Dm4I,spotify:album:0SgF4c7VeFBoATEdpTvgG8
2n09w41gAdEsJFp6bD0sBT,The Serpent and the King,47,hard-rock,Judas Priest,65,3991906,"['album rock', 'alternative metal', 'birmingham metal', 'glam metal', 'hard rock', 'metal', 'rock']",The Serpent and the King,0.571,0.967,10,0,-5.033,0.103,7.76e-05,0.613,0.11,0.442,110.004,259748,4,2tRsMl4eGxwoNabM08Dm4I,spotify:album:53T5pDi25DmqJiQgHdinBq
7tC8T9inuQMWNYpSb7QeWe,Blue Jeans & White T-Shirts,48,hard-rock,The Gaslight Anthem,52,344494,"['heartland rock', 'new jersey hardcore', 'new jersey indie', 'new jersey punk']",History Books - Short Stories,0.545,0.494,5,1,-8.139,0.025,0.266,3.4e-05,0.0971,0.141,88.928,217794,4,7If8DXZN7mlGdQkLE2FaMo,spotify:album:4VY9t7aej2aVG6LtmPE1IE
2ym5kfNQsTXpmcbGYNnr1k,The World And His Dog - 2024 Remaster,17,hard-rock,UFO,51,564494,"['album rock', 'glam metal', 'hard rock', 'metal', 'progressive rock']",Covenant + Sharks,0.387,0.85,9,0,-5.737,0.0515,0.000516,0.000521,0.12,0.318,78.148,215080,4,2Omy3P5hFZym7FKum1JA1s,spotify:album:1GXcOZVvAxXlXTMZ0JkYGs
40I7aVmN2eeCYoC1BAQK8Z,"Hell, Fire And Damnation",44,hard-rock,Saxon,48,583002,"['glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal']","Hell, Fire And Damnation",0.403,0.932,4,0,-6.674,0.07,0.00031,4.37e-05,0.276,0.286,174.127,332787,4,71vVmHeNgCVSa5SVmfvscU,spotify:album:4DcQ33Fg2ZYJSkhoehGI21
5XVlQGOkvrCGeirg8eANAr,Crown of Horns,42,hard-rock,Judas Priest,65,3991906,"['album rock', 'alternative metal', 'birmingham metal', 'glam metal', 'hard rock', 'metal', 'rock']",The Serpent and the King,0.54,0.909,10,0,-5.748,0.0364,0.000588,1.07e-05,0.599,0.495,120.035,345761,4,2tRsMl4eGxwoNabM08Dm4I,spotify:album:53T5pDi25DmqJiQgHdinBq
4nmfLPnPf36PXkFxL14CzU,Wanting and Waiting,31,hard-rock,The Black Crowes,59,752243,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'hard rock', 'heartland rock', 'jam band', 'rock', 'southern rock']",Cross Your Fingers,0.493,0.921,7,1,-3.063,0.0333,0.000118,0.000179,0.159,0.449,117.531,255560,4,5krkohEVJYw0qoB5VWwxaC,spotify:album:6uHfrz1awx019bmQvuqcax
0QbLqlJWbR9IMJxfjZvHwj,Fire And Steel,40,hard-rock,Saxon,48,583002,"['glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal']","Hell, Fire And Damnation",0.463,0.944,10,0,-5.46,0.116,1.55e-05,0.0021,0.043,0.35,140.104,217053,4,71vVmHeNgCVSa5SVmfvscU,spotify:album:4DcQ33Fg2ZYJSkhoehGI21
6tPQsPJaWj9PXSQhRG4cJQ,The Ex and the Why,23,hard-rock,Project 86,33,53369,"['christian alternative rock', 'christian hard rock', 'christian hardcore', 'christian metal', 'christian rock']","OMNI, Pt. 2",0.366,0.968,8,1,-3.734,0.0931,0.00019,0.311,0.345,0.265,160.064,209560,4,7toVzxZQU21OjB5PqXNvTF,spotify:album:1LP2eBVvBvF2IDtZPEwZCV
2tIJgO3jcpoU1vVE6jJAyT,Snake Oil,39,hard-rock,Tyler Bryant & the Shakedown,36,92300,"['modern blues rock', 'modern hard rock']",Snake Oil,0.548,0.908,0,1,-5.701,0.0332,0.000194,2.84e-05,0.266,0.321,125.922,237373,4,3Ig1cmnFAUxpTEYVjTRkLo,spotify:album:60dE4Bn5vZGZIpFGxsufOY
04whr72fwhUg3gSezpgQ9N,Trial By Fire,37,hard-rock,Judas Priest,65,3991906,"['album rock', 'alternative metal', 'birmingham metal', 'glam metal', 'hard rock', 'metal', 'rock']",The Serpent and the King,0.414,0.896,10,0,-6.45,0.0491,0.000256,0.0031,0.218,0.396,165.063,261014,3,2tRsMl4eGxwoNabM08Dm4I,spotify:album:53T5pDi25DmqJiQgHdinBq
4rqKWlcBs15b80g5jJmxXN,Panic Attack,37,hard-rock,Judas Priest,65,3991906,"['album rock', 'alternative metal', 'birmingham metal', 'glam metal', 'hard rock', 'metal', 'rock']",The Serpent and the King,0.523,0.949,10,0,-5.452,0.0994,0.000108,0.253,0.37,0.299,95.002,325988,4,2tRsMl4eGxwoNabM08Dm4I,spotify:album:53T5pDi25DmqJiQgHdinBq
4TPjkOcTrlsWXZ5ujUUFs8,Kubla Khan And The Merchant Of Venice,38,hard-rock,Saxon,48,583002,"['glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal']","Hell, Fire And Damnation",0.521,0.967,11,1,-5.874,0.106,0.00016,0.00997,0.254,0.221,114.986,255920,4,71vVmHeNgCVSa5SVmfvscU,spotify:album:4DcQ33Fg2ZYJSkhoehGI21
5V0iMZnsYBkI6Bi4MC7DUz,Madame Guillotine,44,hard-rock,Saxon,48,583002,"['glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal']","Hell, Fire And Damnation",0.532,0.72,3,0,-6.453,0.0343,0.00298,4.62e-05,0.105,0.455,124.975,324827,4,71vVmHeNgCVSa5SVmfvscU,spotify:album:4DcQ33Fg2ZYJSkhoehGI21
1MQd4O5olvzg3wKOd2KFkb,Sword And Stone,29,hard-rock,Crazy Lixx,33,55237,"['glam metal', 'new wave of glam metal', 'sleaze rock', 'swedish hard rock', 'swedish melodic rock']",Two Shots At Glory,0.463,0.931,11,1,-6.627,0.0435,0.000311,0.0,0.119,0.54,102.987,247689,4,24k1UCsJJHHU9ohk7YIvzC,spotify:album:0ZdS920XNjpw0DyO467QsK
100wmMnxZa2OqXzhtPoFWq,There's Something In Roswell,43,hard-rock,Saxon,48,583002,"['glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal']","Hell, Fire And Damnation",0.57,0.95,1,1,-6.202,0.0473,0.000483,3.73e-06,0.153,0.474,128.064,249853,4,71vVmHeNgCVSa5SVmfvscU,spotify:album:4DcQ33Fg2ZYJSkhoehGI21
1kMx1h2Fjxo4CJV0Uc5PX9,On And On - 2024 Remaster,21,hard-rock,Michael Schenker Group,40,204730,"['german hard rock', 'glam metal', 'hard rock', 'metal']",Is It Loud Enough? Michael Schenker Group: 1980-1983,0.342,0.871,5,0,-7.3,0.086,0.0782,0.0826,0.785,0.235,138.803,282933,4,5uSY4FF3dZMCVSkZslKCHi,spotify:album:7BT6ZNuvnzV0jiPYVtB2b8
7w8FKhO2dwcaBPDMXYbeoU,Armed And Ready - 2024 Remaster,23,hard-rock,Michael Schenker Group,40,204730,"['german hard rock', 'glam metal', 'hard rock', 'metal']",Is It Loud Enough? Michael Schenker Group: 1980-1983,0.313,0.987,9,1,-4.862,0.133,0.126,1.98e-05,0.115,0.523,171.596,249040,4,5uSY4FF3dZMCVSkZslKCHi,spotify:album:7BT6ZNuvnzV0jiPYVtB2b8
0HBWWM8w2WSCgMBL1EgV7e,1066,38,hard-rock,Saxon,48,583002,"['glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal']","Hell, Fire And Damnation",0.419,0.931,8,0,-6.29,0.0601,0.000902,0.000462,0.374,0.281,68.525,243600,4,71vVmHeNgCVSa5SVmfvscU,spotify:album:4DcQ33Fg2ZYJSkhoehGI21
1bSbplgqPzPFp8oqeLa5be,The Prophecy,38,hard-rock,Saxon,48,583002,"['glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal']","Hell, Fire And Damnation",0.256,0.5,7,0,-14.067,0.0627,0.458,0.593,0.243,0.0875,69.991,84307,3,71vVmHeNgCVSa5SVmfvscU,spotify:album:4DcQ33Fg2ZYJSkhoehGI21
1IhGnxcltHCMV8TLPkbCRE,Missy Miss,23,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.294,0.678,7,1,-15.879,0.0586,0.00184,0.00265,0.134,0.646,170.904,193963,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
0zvwumA6RvkPU6Uj9pd2UO,The Ex and the Why - Instrumental,13,hard-rock,Project 86,33,53369,"['christian alternative rock', 'christian hard rock', 'christian hardcore', 'christian metal', 'christian rock']","OMNI, Pt. 2 (Instrumental)",0.409,0.943,8,1,-4.207,0.0846,3.76e-05,0.832,0.359,0.251,160.1,209568,4,7toVzxZQU21OjB5PqXNvTF,spotify:album:0ggISZ1joOEsPYS1wpQn5v
3UHMMfv5QEJDJXzQWGR7Va,Pirates Of The Airwaves,37,hard-rock,Saxon,48,583002,"['glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal']","Hell, Fire And Damnation",0.58,0.915,8,0,-6.583,0.0417,0.000324,2.65e-05,0.402,0.539,125.027,236427,4,71vVmHeNgCVSa5SVmfvscU,spotify:album:4DcQ33Fg2ZYJSkhoehGI21
3rWRuTM6zLWomVMCgITCTY,Highway Star - 2024 Remix,34,hard-rock,Deep Purple,63,5406693,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",Machine Head (Super Deluxe),0.26,0.874,2,0,-8.083,0.0661,0.00531,0.0138,0.0969,0.384,173.953,370333,4,568ZhdwyaiCyOGJRtNYhWf,spotify:album:4ufVNYBWywTd6RJdYCtzE3
2RfF18Pm4XnGvOztLQv2VJ,When Thunder And Lightning Strikes,28,hard-rock,The Treatment,24,16451,"['deep melodic hard rock', 'modern hard rock', 'nwocr', 'sleaze rock']",When Thunder And Lightning Strikes,0.519,0.965,4,0,-3.112,0.0444,0.0704,0.00848,0.084,0.541,90.024,254053,4,7HbPuR5r7inxY7xExMdkUq,spotify:album:1YVCiihZ6XsYzBlxTDuozG
1lpck0pGzj0WGrGqyifXC8,Been Said And Done,21,hard-rock,Revolution Saints,28,27807,"['melodic hard rock', 'modern hard rock', 'nightrun', 'supergroup']",Against The Winds,0.376,0.932,0,1,-7.035,0.0507,0.0156,0.0,0.324,0.567,165.98,188753,4,6tq1dv7rzt2khH82JuCWhg,spotify:album:2irdDxa8NlHNVGiVmAep9q
4PHAZWgcLbf1RqiwGjC43B,Super Charger,35,hard-rock,Saxon,48,583002,"['glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal']","Hell, Fire And Damnation",0.492,0.964,1,1,-5.687,0.0774,3.54e-05,0.0159,0.341,0.331,94.977,287773,4,71vVmHeNgCVSa5SVmfvscU,spotify:album:4DcQ33Fg2ZYJSkhoehGI21
2YYDaYp2onO5H6sXiQujCr,Witches Of Salem,36,hard-rock,Saxon,48,583002,"['glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal']","Hell, Fire And Damnation",0.504,0.94,11,1,-6.339,0.0544,0.000528,8.96e-06,0.357,0.407,135.023,311320,3,71vVmHeNgCVSa5SVmfvscU,spotify:album:4DcQ33Fg2ZYJSkhoehGI21
4X4BUmcKz5nY0YIvMatfx6,What Are We Going To Do While We're Here,31,hard-rock,Hawkwind,37,120871,"['canterbury scene', 'hard rock', 'proto-metal', 'protopunk', 'psychedelic rock', 'space rock']",Stories From Time And Space,0.0915,0.757,4,0,-10.582,0.0645,0.000247,0.855,0.14,0.118,183.86,424773,4,2jK54ZlZhTF1TxygsVeR05,spotify:album:5Iu6IjH9ODoCrrSuNyerKu
2FrOGTKHNFzDHjDkHyhew8,Traveller Of Time & Space,25,hard-rock,Hawkwind,37,120871,"['canterbury scene', 'hard rock', 'proto-metal', 'protopunk', 'psychedelic rock', 'space rock']",Stories From Time And Space,0.376,0.606,0,1,-10.873,0.0288,0.162,0.91,0.148,0.385,86.918,447147,4,2jK54ZlZhTF1TxygsVeR05,spotify:album:5Iu6IjH9ODoCrrSuNyerKu
4aqnUT1vy8Q0jdmCFRIFOK,The Starship (One Love One Life),30,hard-rock,Hawkwind,37,120871,"['canterbury scene', 'hard rock', 'proto-metal', 'protopunk', 'psychedelic rock', 'space rock']",Stories From Time And Space,0.475,0.898,4,0,-8.724,0.0459,0.000151,0.861,0.291,0.551,119.987,460240,4,2jK54ZlZhTF1TxygsVeR05,spotify:album:5Iu6IjH9ODoCrrSuNyerKu
40QcBmbWXLJ7xvaNoL2HVE,"Rip And Tear - Live At The Orpheum Theatre, Boston, 1989",10,hard-rock,L.A. Guns,43,431025,"['glam metal', 'hard rock', 'sleaze rock']",Live At The Orpheum Theatre,0.251,0.921,6,0,-6.291,0.0745,1.17e-05,0.0443,0.935,0.517,76.068,253824,4,22TEmHXBBLjTec2LOAuMdS,spotify:album:39Tuo0UYfNCiN9xD7Nhxl9
4zwnDevBLdYnJTdmzjvAHj,Raging Bull,6,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.51,0.637,0,0,-7.993,0.0394,0.0167,0.0,0.202,0.27,154.782,234632,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
2FndDSs0LLJZ9EgcE4c7Ts,Walls,6,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.491,0.502,8,1,-10.544,0.0319,0.089,0.0,0.21,0.463,135.875,180480,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
2F7pTjREkznrcVn3g7amHG,Our Lives Can't Last Forever,30,hard-rock,Hawkwind,37,120871,"['canterbury scene', 'hard rock', 'proto-metal', 'protopunk', 'psychedelic rock', 'space rock']",Stories From Time And Space,0.504,0.536,7,1,-10.339,0.0252,0.36,0.333,0.13,0.0603,94.991,337533,4,2jK54ZlZhTF1TxygsVeR05,spotify:album:5Iu6IjH9ODoCrrSuNyerKu
6A2m70XG9FCKgVnQdsutwg,"Sex and Death (Live at Sala Aqualung, Madrid, 1st June 1995)",27,hard-rock,Motörhead,62,3940663,"['alternative metal', 'hard rock', 'metal', 'rock', 'speed metal']",The Löst Tapes - The Collection (Vol. 1-5),0.258,0.988,9,1,-5.828,0.109,0.00655,0.00106,0.533,0.126,113.792,121067,4,1DFr97A9HnbV3SKTJFu62M,spotify:album:4HxP17nKQuzZpzIVq0wu3L
1CdcTGfmei4qwbcKo3xfhh,Mind Is A Monster,2,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.493,0.892,0,1,-4.638,0.184,0.0129,6.19e-05,0.173,0.301,148.164,262806,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
7ltBF9xDE9Mu551KDtAyVi,Suicidal in Paradise,1,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.583,0.579,6,1,-9.43,0.162,0.0063,0.00019,0.134,0.658,184.021,269376,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
1fbzv0XRvk6SCUgGUwrdUo,Past Lives,2,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.71,0.686,9,0,-6.676,0.0331,0.0116,3.67e-06,0.109,0.274,131.002,265680,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
7spHO8N0ulsyMx8CbHwfDd,Chaos Emerald,4,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.376,0.805,5,0,-7.376,0.0858,0.000295,0.0109,0.219,0.321,149.523,188245,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
68ectY5J9UitBTRyOLhgWm,Without Sanctuary,3,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.51,0.491,0,1,-15.15,0.0464,0.000117,0.000448,0.332,0.182,139.905,208680,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
4LrOyrXuAAIE1DCdM501tu,Tess,3,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.427,0.888,7,1,-7.525,0.0519,0.000346,6.73e-05,0.334,0.763,116.093,164100,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
5QY03y5DGEH8RmY9ZmPUwg,Beware - Demo,1,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.524,0.492,9,0,-9.057,0.0344,0.000746,0.000494,0.316,0.188,138.115,227755,3,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
2HIZON9mvPAHNgN2ljlxz5,Guardian Angel,3,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.625,0.65,2,1,-7.445,0.0313,0.00768,1.22e-05,0.227,0.204,77.497,217872,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
6WogoWPwUCTk4H33ctt60z,Visions of A Garden,2,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.525,0.645,7,1,-14.85,0.0388,2.85e-05,0.317,0.101,0.434,100.592,277200,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
2Qd17JUl1gaNDWBuszncyO,Sugar In The Raw - Demo,1,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.683,0.651,2,1,-5.739,0.0346,0.0101,0.000112,0.121,0.344,120.025,243827,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
5D6AO7IYBguuiVJaJXPBPG,Howl - Eagle Rock Version,4,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.329,0.926,9,0,-5.483,0.123,0.00143,0.000446,0.392,0.318,93.28,272000,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
0wpQVPZhmUCtcO8Fn294f3,Ragdoll Blues,2,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.456,0.879,2,1,-7.093,0.106,5.76e-05,0.00285,0.105,0.617,103.199,216879,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
1F4mYF42ng8jFF0CnCZk4o,Sweet Girl - Home Recording,2,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.552,0.952,8,1,-6.279,0.126,0.00376,0.0,0.311,0.56,130.135,167552,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
6ugKAVhvpcqDLRPXLXw1ea,Bloodlines,3,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.548,0.713,2,1,-6.55,0.055,0.287,2.8e-05,0.214,0.354,84.844,147072,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
4whhy5tvp3gCTw408Yav17,Amen Amen - Eagle Rock Version,1,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.476,0.559,10,1,-8.376,0.0385,0.0378,3.81e-06,0.0983,0.341,125.971,220586,3,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
74m0lxcYI8F2oCpu5gdcuF,Muthafucka - Demo,1,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.382,0.65,7,1,-8.398,0.0493,0.00524,1.7e-06,0.747,0.261,103.38,210913,3,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
5TUNWYLwnBO9rQuODxja0d,Welcome Home,3,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.582,0.586,4,1,-8.445,0.0737,0.0122,5.12e-06,0.0705,0.554,150.089,197803,3,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
6AHv1kFkkrknyZfn3Pr60V,The Streets,1,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.398,0.8,9,0,-7.08,0.0492,0.000256,0.000793,0.35,0.559,93.987,163586,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
4r6Fg9QhEa5JD3WUkIdctY,Kingdom Will Come,4,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.545,0.802,4,1,-7.993,0.0346,0.0128,0.000604,0.0967,0.72,94.009,298752,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
23GQT2sBsTzWd7WYsaGf7U,Powerless,3,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.57,0.808,8,1,-6.115,0.0542,0.00107,0.00312,0.346,0.468,170.006,186567,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
58HyW9wjDEMXgmep9bxfAa,Let It Down,0,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.328,0.411,9,1,-11.231,0.0381,0.00109,0.000145,0.0938,0.176,137.144,244820,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
51YiLICFsj8j71zj0G7Sqe,Revelation Revelation,3,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.449,0.763,10,1,-8.377,0.0913,0.00032,0.000165,0.374,0.463,82.836,177154,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
2eMv5zttAwFvMi3YEmxVlO,Suicidal In Paradise B,1,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.508,0.748,7,1,-7.753,0.0405,0.00265,0.000109,0.109,0.253,71.785,210726,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
1uaq2tLaOWck5LS5Le9drB,True Love Is Dead,0,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.369,0.487,7,1,-8.411,0.0291,0.413,0.0336,0.0874,0.144,144.678,297728,3,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
3Cr3llfHliRKnMz6Mtizhd,Now Or Nowhere - Home Recording,0,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.529,0.633,8,1,-7.578,0.0313,0.31,0.258,0.162,0.405,78.498,246528,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
4Le5Df2ilTSP2tByTlEB0D,Coming Home,0,hard-rock,Beware Of Darkness,31,29866,['modern hard rock'],Sketches And Meditations,0.554,0.383,2,1,-10.429,0.05,0.0955,0.0,0.0841,0.167,72.498,182304,4,4DGNqGOtNY9niSpCKwINyU,spotify:album:4g2EohTBCZGxaI753rra0K
