track_uri,track_name,track_pop,track_genre,artist_name,artist_pop,artist_followers,artist_genres,album,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_uri,album_uri
34N3kgHjwPeFCZSl2bmLzr,Roadhouse Blues,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",mood power and sexy,0.623,0.633,9,1,-8.212,0.0304,0.336,4.6e-05,0.147,0.895,121.119,243827,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:0oF7E2GGRQirUDl74GMiEg
5d2drbpuntDFzACWIfvZ20,American Girl,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Retro Machine,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:5wLmq1tClrLP1NqDYhnhKk
6US1hfbRZfuYKztXf2VUbu,Listen to Her Heart,3,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Happy Easter,0.485,0.795,9,1,-7.088,0.0335,0.28,0.59,0.0726,0.424,127.871,183000,4,4tX2TplrkIP4v05BNC903e,spotify:album:2uzCrj20eUlevRkTRZ3RY8
1xtA6JOamkosnW8eWmHy2p,American Girl,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Pop Classics 70s,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:0i4Zkx8mi63LfHRc1kKRty
3A3n7IFqjPeMpZe3TtS2B7,"The Wild One, Forever",0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",70's Essence,0.578,0.642,7,1,-7.302,0.0241,0.719,2.13e-06,0.125,0.305,98.513,183400,4,4tX2TplrkIP4v05BNC903e,spotify:album:3iDMvHiJwbjt7WbRZRAJhj
1Qr24ptOHCcbNiZUPwWOQJ,Swingin',0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Rock Scene 90's,0.405,0.6,7,1,-5.599,0.0254,0.00465,2.27e-06,0.29,0.394,92.815,330307,4,4tX2TplrkIP4v05BNC903e,spotify:album:0SG7gWniebRy7RG8nfj30c
3OsvHzAcdz7wFRmq1DDKt7,American Girl,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Classic Summer BBQ 100 Songs,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:1QnjCBYyegNxbhiZFflmvl
235xs1E21KaMFyef1MKzsE,First Flash of Freedom,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",10's Rock Music,0.36,0.544,11,0,-8.402,0.0265,0.158,0.026,0.169,0.389,136.621,412693,3,4tX2TplrkIP4v05BNC903e,spotify:album:7tyOR9kBpm1onb2mOPQ5mu
2VygPh975waOE2DFp7zBUv,Learning To Fly,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Car Music,0.654,0.805,0,1,-9.313,0.0296,0.144,0.000153,0.265,0.939,116.749,241933,4,4tX2TplrkIP4v05BNC903e,spotify:album:1aTaj9F6WV15dWdzT7Bi5I
58fRfLPsuSkxMPV9pSj0wq,American Girl,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Top 50 - Rock Hits,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:36m5x71Vkdxd9HKXMIZD6v
4kSG6UduI4D3e8wYSQpuv9,American Girl,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Seventies,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:2wW0g7zzK2lINaLzrs4sp8
160I9nFcoTxWSBfTXaPlMS,American Girl,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Pop Throwbacks the 70's,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:6RwSlaloResdefwvFfRATz
1sppV6KabYrszDw36d3CuA,American Girl,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",70's Essentials,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:77Fx4l3VfxO8a8X9FVC5wh
6171UPGMhqVoe08oF4NoXe,American Girl,1,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Éxitos de los 70 en Inglés,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:6Bl8M59DtYzls7fJtiwUQ9
5JT3M87z2M55t59o6UKpPo,Anything That's Rock 'n' Roll,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Monsters of Power Pop,0.679,0.708,11,1,-5.427,0.0321,0.208,8.64e-06,0.338,0.951,126.974,144027,4,4tX2TplrkIP4v05BNC903e,spotify:album:1tDZqUcKrxgKkx4GCZIals
0InpiCvRqg1lGoTvveDOE5,American Girl,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",hits forever 100 classics,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:0ahnEbFSffpY6IwpqB5hFH
5wzw7iacy2iEOm8nsF2qFt,American Girl,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Solid Gold Hits,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:6goViqG3nvycCbbUPR3dHL
1uiX5aOdYILILhpJdFqg2l,American Girl,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Game Day BBQ,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:1bwximKUomgbkHyhCO4816
5Dw85TN9mUf1jXlMwLSmtz,American Girl,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Rock Scene 70's,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:4VWxGhtRjc9GKvkjcNecJY
1zep6eq29xwWGDCGYzwf7y,American Girl,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",70s Party,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:2rFwBwxMkSxkBpDchOyl1J
6hWZ0qkViG0UGjLHKk2y1R,American Girl,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",70's Best,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:4LtJvHqhMCxk3W5JuMzkkh
7H7K7ssfBbVCijeFKLCSUZ,American Girl,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Hits in Your Head 100 Classics,0.552,0.823,2,1,-5.988,0.0332,0.445,0.000129,0.366,0.775,114.514,214733,4,4tX2TplrkIP4v05BNC903e,spotify:album:6CBd2dIXZgdDn6U8M26cFe
65Tpwp35fzgpLfWGDQCjbQ,Listen to Her Heart,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Family Time,0.485,0.795,9,1,-7.088,0.0335,0.28,0.59,0.0726,0.424,127.871,183000,4,4tX2TplrkIP4v05BNC903e,spotify:album:7xbFzn1uSkgT75KWrWOBZ1
5KEpC22v5twIGsYOC6aLuG,Lonesome Sundown,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Easy Pop 90s,0.601,0.382,9,1,-8.741,0.0312,0.315,3.96e-06,0.11,0.338,124.479,272027,4,4tX2TplrkIP4v05BNC903e,spotify:album:3z7HpFiZWfZs4eD7ekBWWA
2ZM326EUwYmMZR9EdnJVGz,You're Gonna Get It,0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Pop en Inglés 1970 - 1979,0.705,0.65,9,0,-5.87,0.0244,0.151,0.00121,0.314,0.536,106.431,180960,4,4tX2TplrkIP4v05BNC903e,spotify:album:36SSRGoG9C6GgymvduUiTR
6vFxyvjHIYmMuGHQP0DSFF,Swingin',0,hard-rock,Tom Petty and the Heartbreakers,65,2718732,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Rock en Inglés 1990-1999,0.405,0.6,7,1,-5.599,0.0254,0.00465,2.27e-06,0.29,0.394,92.815,330307,4,4tX2TplrkIP4v05BNC903e,spotify:album:13FDoWgBQy6REdjrFOp1Rr
2VoWp55EUteafWpOCEpMBv,Under The Knife,2,hard-rock,Rise Against,68,2668772,"['alternative metal', 'chicago hardcore', 'chicago punk', 'hardcore punk', 'modern rock', 'post-grunge', 'punk']",Badass Vibe,0.573,0.984,10,0,-3.867,0.0668,0.000499,2.23e-06,0.0439,0.509,104.349,165187,4,6Wr3hh341P84m3EI8qdn9O,spotify:album:1pDsfigbIDAHNhbvKIOjob
36QXm4gly9JymKpprYV71y,Layla - 40th Anniversary Version / 2010 Remastered,1,hard-rock,Derek & The Dominos,55,694612,"['album rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'singer-songwriter']",Mix: Rock Love Songs,0.403,0.903,1,1,-3.88,0.0664,0.574,0.305,0.287,0.498,115.669,423840,4,2rc78XDH9zuJP6bm78lU8Z,spotify:album:4FBEckLyAMAmAsCpmJ89rq
75UelCcp2rOUczVIukYs1B,Jacob's Ladder - Single Remix,0,hard-rock,Huey Lewis & The News,61,1579767,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']",1987 Best of by uDiscover,0.66,0.846,10,1,-5.174,0.0315,0.00475,0.0,0.117,0.603,118.042,209453,4,7A9yZMTrFZcgEWAX2kBfK6,spotify:album:4S9t0uRtKpB6jkOiblBpwK
41ehWYTzfUNFQFhQMUNSAi,Hip To Be Square,0,hard-rock,Huey Lewis & The News,61,1579767,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']",1987 Best of by uDiscover,0.659,0.757,9,1,-10.318,0.0342,0.00184,0.00035,0.0796,0.96,141.263,243800,4,7A9yZMTrFZcgEWAX2kBfK6,spotify:album:4S9t0uRtKpB6jkOiblBpwK
0zkPcaob3jTbXVFG7yBU2l,Doing It All For My Baby,0,hard-rock,Huey Lewis & The News,61,1579767,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']",1987 Best of by uDiscover,0.378,0.604,0,1,-12.381,0.0322,0.257,0.0,0.238,0.8,91.68,219867,4,7A9yZMTrFZcgEWAX2kBfK6,spotify:album:4S9t0uRtKpB6jkOiblBpwK
3pg0L3MTg69so2hKuJLjsU,Roadhouse Blues,2,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Country Blues & Whiskey,0.623,0.633,9,1,-8.212,0.0304,0.336,4.6e-05,0.147,0.895,121.119,243827,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:3rlFjNkqbEoOt69nlSNGbM
6U12UNuvhRZj4ajBlgMsyk,Cold as Ice,0,hard-rock,Foreigner,67,3112486,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",70s & 80s Greatest Hits,0.562,0.609,3,0,-7.063,0.0271,0.0264,0.0,0.17,0.512,130.753,200213,4,6IRouO5mvvfcyxtPDKMYFN,spotify:album:0jDPmmWKtI1juL0SvNOUuE
6d4U5do21u4eNp04Y0Aoxu,Feel like Makin’ Love - 2015 Remaster,0,hard-rock,Bad Company,55,1147663,"['album rock', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'southern rock']",70s & 80s Greatest Hits,0.533,0.546,7,1,-9.67,0.031,0.349,0.00343,0.633,0.758,85.357,314600,4,5AEG63ajney2BoDXi0Vb84,spotify:album:0jDPmmWKtI1juL0SvNOUuE
2ePsMlVAkhiJqdnLsLpges,Locomotive Breath,0,hard-rock,Jethro Tull,56,1846968,"['album rock', 'art rock', 'blues rock', 'classic rock', 'flute rock', 'folk rock', 'hard rock', 'progressive rock', 'psychedelic rock', 'rock', 'singer-songwriter', 'symphonic rock']",70s & 80s Greatest Hits,0.614,0.565,11,0,-11.059,0.0563,0.103,0.0117,0.214,0.2,125.288,268907,4,6w6z8m4WXX7Tub4Rb6Lu7R,spotify:album:0jDPmmWKtI1juL0SvNOUuE
69Ko1hZJEcWzcvKyFmnZJA,School’s Out,0,hard-rock,Alice Cooper,60,3647196,"['album rock', 'classic rock', 'detroit rock', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",70s & 80s Greatest Hits,0.292,0.745,5,1,-9.138,0.0463,0.0506,0.125,0.675,0.347,134.077,210107,4,3EhbVgyfGd7HkpsagwL9GS,spotify:album:0jDPmmWKtI1juL0SvNOUuE
267ZZuVcFsCLvk5V4owtNO,Break On Through (To the Other Side),0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Gym Beast Mode Workout 2024,0.421,0.751,9,1,-9.584,0.0472,0.202,0.0,0.17,0.789,89.839,145867,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:76lexQQMgbuQct2Fua1ywk
3OfsS8gNKZuxEBEUGmKJmT,People Are Strange,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Chelita Godín,0.7,0.467,4,0,-8.578,0.0376,0.685,0.0,0.315,0.763,119.287,130173,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:5YALLw9o6PkAaZKxiytZ6d
7MfO8NgA6q0XaL8fW1vn4n,Riders on the Storm,1,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Éxitos de los 70 en Inglés,0.55,0.722,11,0,-11.729,0.0283,0.25,0.0129,0.11,0.716,103.886,434720,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:6Bl8M59DtYzls7fJtiwUQ9
4xkTLcUtYfoYdSOg4eKDoI,Riders on the Storm,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",hits forever 100 classics,0.55,0.722,11,0,-11.729,0.0283,0.25,0.0129,0.11,0.716,103.886,434720,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:0ahnEbFSffpY6IwpqB5hFH
0wLABWEFl80xpx8mmEmcQa,Riders on the Storm,1,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Seventies,0.55,0.722,11,0,-11.729,0.0283,0.25,0.0129,0.11,0.716,103.886,434720,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:2wW0g7zzK2lINaLzrs4sp8
1nQixhxVbyGFPhlFD3oPim,Light My Fire - Radio Edit,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Éxitos de los 60 en Inglés,0.482,0.631,7,1,-10.406,0.0356,0.248,4.27e-05,0.11,0.73,129.595,173600,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:7BqG8yjct7BdXT9HPyTWup
1JDQf5NDuIoedZvlXcQPwN,Break On Through (To the Other Side),1,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",THUNDER - ROCK HITS,0.421,0.751,9,1,-9.584,0.0472,0.202,0.0,0.17,0.789,89.839,145867,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:5SGSRzfXpCLcxogPz08Kpl
3wKW5oHUqQuKVuyUTtMKC8,Break On Through (To the Other Side),0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Air Guitar Anthems,0.421,0.751,9,1,-9.584,0.0472,0.202,0.0,0.17,0.789,89.839,145867,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:5tTjb9D0BzGpAFrxisSx75
7ogaGUsMreifOLgYvNAkp7,Roadhouse Blues,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Rock Scene 70's,0.553,0.62,11,0,-8.859,0.0535,0.25,2.54e-05,0.969,0.628,123.983,353027,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:4VWxGhtRjc9GKvkjcNecJY
5LiHQ6uDxgZ1QxRRI6Tcss,People Are Strange,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Movie Tracks,0.7,0.467,4,0,-8.578,0.0376,0.685,0.0,0.315,0.763,119.287,130173,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:6p1Vq5mrruuaw7BmMYrzE9
73Shcnwx5lqzPa3CK2GDXX,Love Her Madly,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",70's Rock Music,0.528,0.487,4,0,-11.358,0.035,0.0587,0.0111,0.0583,0.964,147.414,171027,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:6cYrpS36SXggoGT3EfHiC9
3Zmai5vNH73DBr7lGqJa6S,Do It - 2017 Remaster,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Sixties Rock,0.322,0.723,9,0,-10.644,0.0464,0.202,0.443,0.233,0.477,98.855,186160,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:4EW920nOjKBCoqdM3QhNLg
5DKZPQY6IlQACo4J8Ab3o1,Light My Fire,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Rock Party España,0.413,0.725,3,0,-5.787,0.0324,0.369,2.17e-05,0.102,0.44,124.581,429760,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:3JHxv12N6e6CIVNtQ4VMng
4ZJOWs0DW5vlWi8kP0YypC,Light My Fire - Radio Edit,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",60s Best,0.482,0.631,7,1,-10.406,0.0356,0.248,4.27e-05,0.11,0.73,129.595,173600,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:6XEyD3BzOexAi4DIPCkhnk
6r3avj9kC9hwyzok0gHwNm,Love Me Two Times,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",(Wait for your love),0.685,0.698,9,1,-6.219,0.0401,0.335,5e-06,0.122,0.835,133.007,195107,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:431b4JnIW8oTZW25ls2UED
51cZqH5gbg7oL8Kk3TasXt,Light My Fire - Radio Edit,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Sixties Rock,0.482,0.631,7,1,-10.406,0.0356,0.248,4.27e-05,0.11,0.73,129.595,173600,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:4EW920nOjKBCoqdM3QhNLg
2NugVn6PeDIVxTOF3D8pza,Cruisin’ down the Highway,0,hard-rock,James Gang,45,366950,"['album rock', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'southern rock']",Feel Good Classic Rock,0.498,0.764,9,1,-12.018,0.0496,0.00535,0.319,0.417,0.901,175.525,195453,4,5hfOHpGMsi8O3DA0ROLGqF,spotify:album:18NM3NhJ6npKqoDhDFwAs4
5ezb20DNGEW7ASoXTOW5OA,Cruisin’ down the Highway,0,hard-rock,James Gang,45,366950,"['album rock', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'southern rock']",70's Rock Music,0.498,0.764,9,1,-12.018,0.0496,0.00535,0.319,0.417,0.901,175.525,195453,4,5hfOHpGMsi8O3DA0ROLGqF,spotify:album:6cYrpS36SXggoGT3EfHiC9
2Yt7quuLJB7DMs3My91W4G,Cruisin’ down the Highway,0,hard-rock,James Gang,45,366950,"['album rock', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'southern rock']",Classic Summer BBQ 100 Songs,0.498,0.764,9,1,-12.018,0.0496,0.00535,0.319,0.417,0.901,175.525,195453,4,5hfOHpGMsi8O3DA0ROLGqF,spotify:album:1QnjCBYyegNxbhiZFflmvl
3p4cpzDKiH59L8aqIDNWiy,Black Night - Single Version; 2002 Remaster,0,hard-rock,Deep Purple,63,5406693,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",Rock Scene 70's,0.495,0.865,9,1,-9.195,0.0812,0.0548,0.806,0.214,0.725,134.768,207453,4,568ZhdwyaiCyOGJRtNYhWf,spotify:album:4VWxGhtRjc9GKvkjcNecJY
3oOfN4jXEWMACT8XOZRj3Z,Highway Star - Live; 2012 Remix,0,hard-rock,Deep Purple,63,5406693,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",Top 50 - Rock Hits,0.279,0.84,2,1,-8.598,0.0634,0.00458,0.00263,0.791,0.334,91.697,461453,4,568ZhdwyaiCyOGJRtNYhWf,spotify:album:36m5x71Vkdxd9HKXMIZD6v
